"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"228","negative regulation of urothelial cell proliferation (GO:0050676)","1/29",0.0398415283238899,0.0906285314620354,0.0571876118415644,0.13182445045884,-1.06955922624753,3.44702412374192,"KRT4"
"229","regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation (GO:1903916)","1/26",0.0357920627556036,0.0863514800747079,0.0516135061249711,0.126288366050461,-1.03313649363765,3.44037460967199,"HSPB1"
"230","negative regulation of epithelial cell proliferation involved in prostate gland development (GO:0060770)","1/29",0.0398415283238899,0.0906285314620354,0.0571876118415644,0.13182445045884,-1.06646352207936,3.4370471475392,"KRT4"
"231","negative regulation of lens epithelial cell proliferation (GO:2001110)","1/29",0.0398415283238899,0.0906285314620354,0.0571876118415644,0.13182445045884,-1.06628099379839,3.43645888709293,"KRT4"
"232","negative regulation of transcription from RNA polymerase II promoter (GO:0000122)","2/991",0.40728599151514,0.447021210199544,0.589414303990844,0.632078388505975,-3.81625456267398,3.42791119493249,"BHLHE40;FAM129B"
"233","regulation of protein phosphorylation (GO:0001932)","1/31",0.0425320558822509,0.0944649739015658,0.0608861669325153,0.136696708839812,-1.08332163214653,3.4205850541176,"HSPB1"
"234","negative regulation of granulosa cell proliferation (GO:1904196)","1/29",0.0398415283238899,0.0906285314620354,0.0571876118415644,0.13182445045884,-1.05759317148164,3.40845937816093,"KRT4"
"235","regulation of translational initiation in response to stress (GO:0043558)","1/26",0.0357920627556036,0.0863514800747079,0.0516135061249711,0.126288366050461,-1.01972984476921,3.39573007852648,"HSPB1"
"236","negative regulation of cholangiocyte proliferation (GO:1904055)","1/29",0.0398415283238899,0.0906285314620354,0.0571876118415644,0.13182445045884,-1.0519082158839,3.39013764467773,"KRT4"
"237","mitotic cell cycle arrest (GO:0071850)","1/31",0.0425320558822509,0.0944649739015658,0.0608861669325153,0.136696708839812,-1.06937715846172,3.37655541706577,"SLC9A3R1"
"238","positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)","1/31",0.0425320558822509,0.0944649739015658,0.0608861669325153,0.136696708839812,-1.06800346989579,3.37221799922216,"PERP"
"239","positive regulation of transcription, DNA-templated (GO:0045893)","2/1004",0.413770549522967,0.453177268525154,0.596741041865774,0.632078388505975,-3.81979554357457,3.37075446307125,"BHLHE40;FAM129B"
"240","negative regulation of hepatocyte proliferation (GO:2000346)","1/31",0.0425320558822509,0.0944649739015658,0.0608861669325153,0.136696708839812,-1.06500649689055,3.36275506525582,"KRT4"
"241","positive regulation of protein processing (GO:0010954)","1/29",0.0398415283238899,0.0906285314620354,0.0571876118415644,0.13182445045884,-1.04271751167149,3.36051742509856,"PERP"
"242","regulation of leukocyte migration (GO:0002685)","1/43",0.0585231954295689,0.112411336686693,0.0827862449212542,0.158892068560779,-1.17835826929757,3.3445721013557,"ANXA1"
"243","mitotic spindle midzone assembly (GO:0051256)","1/38",0.0518917689879637,0.105103680826893,0.0737215602324698,0.149318620040325,-1.12645091392114,3.33271214876247,"RAB11A"
"244","negative regulation of mitotic DNA damage checkpoint (GO:1904290)","1/40",0.0545497267268291,0.108158940923885,0.0773577231770623,0.153381692506244,-1.13624710350088,3.30493670244733,"SLC9A3R1"
"245","regulation of membrane repolarization during ventricular cardiac muscle cell action potential (GO:1905024)","1/26",0.0357920627556036,0.0863514800747079,0.0516135061249711,0.126288366050461,-0.991668410931363,3.30228468667238,"DSP"
"246","regulation of cytoplasmic translational initiation (GO:1904688)","1/25",0.0344385849273094,0.0846649296906537,0.0497484392747861,0.123180944137329,-0.973663965082487,3.27986270870191,"HSPB1"
"247","regulation of mitochondrial translational initiation (GO:0070132)","1/28",0.0384935320734723,0.090547285672827,0.0553330860364593,0.13182445045884,-1.00689009602508,3.27970791886617,"HSPB1"
"248","regulation of eIF2 alpha phosphorylation by dsRNA (GO:0060735)","1/47",0.0637961117140517,0.116248196521203,0.0899765190278811,0.163953692242706,-1.1908320051101,3.277244742646,"HSPB1"
"249","regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation (GO:0060734)","1/45",0.0611632232325272,0.112841240723112,0.0863881834704503,0.159379268969547,-1.16914038434435,3.26682281529807,"HSPB1"
"250","regulation of Golgi to plasma membrane protein transport (GO:0042996)","1/18",0.0249128113826534,0.0745224271128505,0.0365938716107733,0.111258910423835,-0.883809890162312,3.2633558590605,"RAB11A"
"251","regulation of eIF2 alpha phosphorylation by heme (GO:0010999)","1/45",0.0611632232325272,0.112841240723112,0.0863881834704503,0.159379268969547,-1.16473816514366,3.25452209391737,"HSPB1"
"252","negative regulation of cell motility (GO:2000146)","1/39",0.0532216472838395,0.106546237792599,0.0755413607026907,0.151228836222988,-1.10828955888877,3.25093474842568,"TACSTD2"
"253","positive regulation of interleukin-2 production (GO:0032743)","1/31",0.0425320558822509,0.0944649739015658,0.0608861669325153,0.136696708839812,-1.02612492781702,3.2399866185573,"ANXA1"
"254","mitotic metaphase chromosome recapture (GO:1990942)","1/36",0.049226606485817,0.102720842162945,0.0700716203010003,0.146513387902092,-1.07519487615477,3.23775693053951,"RAB11A"
"255","negative regulation of Notch signaling pathway (GO:0045746)","1/36",0.049226606485817,0.102720842162945,0.0700716203010003,0.146513387902092,-1.07214326997954,3.22856756472104,"FAM129B"
"256","modulation by virus of host protein phosphorylation (GO:0039612)","1/28",0.0384935320734723,0.090547285672827,0.0553330860364593,0.13182445045884,-0.987870413257773,3.21775577092818,"HSPB1"
"257","negative regulation of telomere maintenance via telomerase (GO:0032211)","1/36",0.049226606485817,0.102720842162945,0.0700716203010003,0.146513387902092,-1.06027355113653,3.19282403087448,"FAM129B"
"258","negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)","1/24",0.0330832751418655,0.0835150970044652,0.0478798459784632,0.121758330682333,-0.936632949926116,3.19272640673166,"CSTB"
"259","regulation of respiratory burst involved in inflammatory response (GO:0060264)","1/56",0.0755562582886232,0.129471402862128,0.105957010583689,0.181565407208805,-1.23454200472822,3.18867108448064,"ANXA1"
"260","multivesicular body assembly (GO:0036258)","1/32",0.0438745919328984,0.0964123198525473,0.0627302088970969,0.139325678559003,-1.01960429648833,3.18771116053976,"RAB11A"
"261","microtubule plus-end directed mitotic chromosome migration (GO:0099606)","1/36",0.049226606485817,0.102720842162945,0.0700716203010003,0.146513387902092,-1.05748827110711,3.1844366585769,"RAB11A"
"262","positive regulation of inflammatory response to antigenic stimulus (GO:0002863)","1/41",0.0558760096784403,0.110155561937497,0.079170653889675,0.156079289096788,-1.10284542074159,3.18129012951764,"S100A9"
"263","positive regulation of glycolytic process (GO:0045821)","1/38",0.0518917689879637,0.105103680826893,0.0737215602324698,0.149318620040325,-1.07132849502523,3.16962723058872,"PGAM1"
"264","negative regulation of mammary gland epithelial cell proliferation (GO:0033600)","1/34",0.0465542204190263,0.0997590437550564,0.0664078532827356,0.142597776239899,-1.03297185453506,3.16826683044371,"KRT4"
"265","positive regulation of respiratory burst involved in inflammatory response (GO:0060265)","1/61",0.0820279862271753,0.135405049035289,0.114718106064302,0.189669712103119,-1.26587708397449,3.16557223436244,"S100A9"
"266","negative regulation of endopeptidase activity (GO:0010951)","1/27",0.0371437110140957,0.0887846210152172,0.053475052920281,0.129617517031595,-0.959881193147744,3.16085114979907,"CSTB"
"267","regulation of cytokine production involved in inflammatory response (GO:1900015)","1/53",0.0716521269625476,0.126905380948361,0.100660400169949,0.178175303120584,-1.19421667890579,3.14787448395594,"ANXA1"
"268","negative regulation of endothelial cell proliferation (GO:0001937)","1/54",0.0729552673084778,0.126905380948361,0.10242928053792,0.178175303120584,-1.19785663566471,3.1358794303453,"KRT4"
"269","negative regulation of protein processing (GO:0010955)","1/27",0.0371437110140957,0.0887846210152172,0.053475052920281,0.129617517031595,-0.949917515422777,3.12804114954277,"CSTB"
"270","cellular response to glucocorticoid stimulus (GO:0071385)","1/20",0.0276436686160637,0.0773275595070971,0.040370080147355,0.113850226028644,-0.870280991506983,3.12288024580887,"ANXA1"
"271","attachment of mitotic spindle microtubules to kinetochore (GO:0051315)","1/41",0.0558760096784403,0.110155561937497,0.079170653889675,0.156079289096788,-1.08016401425634,3.11586288720604,"RAB11A"
"272","negative regulation of proteolysis (GO:0045861)","1/42",0.0572004984678973,0.112125977110367,0.080980159067813,0.15873951635452,-1.08655877057885,3.10885398573272,"CSTB"
"273","positive regulation of cytokine production involved in inflammatory response (GO:1900017)","1/64",0.0858900290975591,0.140100896937218,0.119935075681164,0.195841133730317,-1.26483265649785,3.10476895251184,"S100A9"
"274","negative regulation of protein phosphorylation (GO:0001933)","1/76",0.101182109356748,0.152658138752527,0.140508880285345,0.212301738825303,-1.35456595625723,3.10308483048314,"HSPB1"
"275","negative regulation of glycolytic process (GO:0045820)","1/28",0.0384935320734723,0.090547285672827,0.0553330860364593,0.13182445045884,-0.951625900841553,3.0996977873844,"PGAM1"
"276","response to calcium ion (GO:0051592)","1/36",0.049226606485817,0.102720842162945,0.0700716203010003,0.146513387902092,-1.02874244160564,3.09787373797842,"NDRG1"
"277","correction of merotelic kinetochore attachment, mitotic (GO:0098783)","1/35",0.047891317577189,0.102201059159568,0.0682414683183702,0.14592958617668,-1.01354840957394,3.07999224467193,"RAB11A"
"278","positive regulation of proteolysis (GO:0045862)","1/55",0.0742566436497445,0.128306554553398,0.104194815320247,0.180036116621795,-1.18299085914866,3.07604598946248,"PERP"
"279","negative regulation of border follicle cell migration (GO:1903687)","1/18",0.0249128113826534,0.0745224271128505,0.0365938716107733,0.111258910423835,-0.830811350243826,3.06766547621936,"TACSTD2"
"280","positive regulation of interleukin-1 beta secretion (GO:0050718)","1/25",0.0344385849273094,0.0846649296906537,0.0497484392747861,0.123180944137329,-0.910390165755357,3.06672000003305,"HSPB1"
"281","regulation of inflammatory response by sphingosine-1-phosphate signaling pathway (GO:0003378)","1/49",0.0664218794742783,0.119559383053701,0.0935513009254915,0.168392341665885,-1.12988646407315,3.06394562764342,"ANXA1"
"282","positive regulation of membrane protein ectodomain proteolysis (GO:0051044)","1/75",0.0999172502888211,0.151633950218372,0.13881221570723,0.211280357730858,-1.32737990435085,3.05750403824877,"PERP"
"283","neuron projection development (GO:0031175)","1/99",0.129805281596326,0.176464428477513,0.178656729545444,0.248735121165408,-1.49686351836961,3.05617586131236,"RAB11A"
"284","regulation of acute inflammatory response (GO:0002673)","1/44",0.0598441029124328,0.112411336686693,0.0845889176589269,0.158892068560779,-1.08400592427222,3.05257410594526,"ANXA1"
"285","positive regulation of neural crest formation (GO:0090300)","1/40",0.0545497267268291,0.108158940923885,0.0773577231770623,0.153381692506244,-1.04725979248567,3.04610442087749,"FAM129B"
"286","actin cytoskeleton reorganization (GO:0031532)","1/41",0.0558760096784403,0.110155561937497,0.079170653889675,0.156079289096788,-1.05350671460101,3.03896670331828,"ANXA1"
"287","regulation of inflammatory response (GO:0050727)","1/43",0.0585231954295689,0.112411336686693,0.0827862449212542,0.158892068560779,-1.06849952672114,3.03275650580667,"ANXA1"
"288","mitotic metaphase plate congression (GO:0007080)","1/59",0.0794445549459372,0.132723574925999,0.111223619879066,0.185971642285676,-1.19622204908287,3.02966670635295,"RAB11A"
"289","vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324)","1/70",0.0935671653427092,0.146952983504862,0.130280472182609,0.204924450925532,-1.27754526865842,3.02660152146321,"HSPB1"
"290","regulation of histone phosphorylation (GO:0033127)","1/24",0.0330832751418655,0.0835150970044652,0.0478798459784632,0.121758330682333,-0.887647863324925,3.0257495994989,"HSPB1"
"291","vascular endothelial growth factor receptor-1 signaling pathway (GO:0036323)","1/68",0.0910150542585609,0.14447941895339,0.126845068523912,0.201666122768431,-1.26170798218604,3.02397381971647,"HSPB1"
"292","vascular endothelial growth factor receptor signaling pathway involved in lymphatic endothelial cell fate commitment (GO:0060851)","1/68",0.0910150542585609,0.14447941895339,0.126845068523912,0.201666122768431,-1.26008702788967,3.02008882935073,"HSPB1"
"293","negative regulation of sprouting angiogenesis (GO:1903671)","1/49",0.0664218794742783,0.119559383053701,0.0935513009254915,0.168392341665885,-1.11303706255393,3.01825462084339,"FAM129B"
"294","renal water transport (GO:0003097)","1/38",0.0518917689879637,0.105103680826893,0.0737215602324698,0.149318620040325,-1.01988030762296,3.01741287569019,"RAB11A"
"295","regulation of leukotriene production involved in inflammatory response (GO:0035490)","1/43",0.0585231954295689,0.112411336686693,0.0827862449212542,0.158892068560779,-1.06260062710172,3.01601346966065,"ANXA1"
"296","positive regulation of histamine secretion by mast cell (GO:1903595)","1/48",0.0651098845207481,0.117812465872333,0.0917656011072512,0.166044400604904,-1.10268450572997,3.01218000354487,"S100A9"
"297","vascular endothelial growth factor receptor-3 signaling pathway (GO:0036325)","1/68",0.0910150542585609,0.14447941895339,0.126845068523912,0.201666122768431,-1.25656789829812,3.01165442463641,"HSPB1"
"298","regulation of chronic inflammatory response (GO:0002676)","1/44",0.0598441029124328,0.112411336686693,0.0845889176589269,0.158892068560779,-1.06916157343696,3.01077223017627,"ANXA1"
"299","positive regulation of ventricular cardiac muscle cell action potential (GO:1903947)","1/17",0.0235446108682339,0.0729600965527607,0.0347004133505411,0.111258910423835,-0.80310805675187,3.01073832248049,"DSP"
"300","adherens junction maintenance (GO:0034334)","1/33",0.0452153126584114,0.0981086972776852,0.0645707689106247,0.141106578210225,-0.971721768611227,3.00876103535075,"CTNND1"
"301","modulation by organism of inflammatory response of other organism involved in symbiotic interaction (GO:0052256)","1/43",0.0585231954295689,0.112411336686693,0.0827862449212542,0.158892068560779,-1.05992698883662,3.00842479634833,"ANXA1"
"302","regulation of inflammatory response to wounding (GO:0106014)","1/44",0.0598441029124328,0.112411336686693,0.0845889176589269,0.158892068560779,-1.06638355999303,3.00294930991816,"ANXA1"
"303","negative regulation of mitotic cell cycle (GO:0045930)","1/77",0.102445254361051,0.154114590499546,0.142202330503109,0.214234952068003,-1.31749446513901,3.00181460189253,"SLC9A3R1"
"304","regulation of histamine secretion by mast cell (GO:1903593)","1/53",0.0716521269625476,0.126905380948361,0.100660400169949,0.178175303120584,-1.13798418678599,2.99964943381231,"ANXA1"
"305","regulation of eIF2 alpha phosphorylation by amino acid starvation (GO:0060733)","1/80",0.106224427266244,0.157510432980749,0.147263453459743,0.21867672070421,-1.33183876753215,2.98625046238968,"HSPB1"
"306","trans-Golgi network to recycling endosome transport (GO:0044795)","1/65",0.0871738914276023,0.140100896937218,0.121667486945501,0.195841133730317,-1.22313899182882,2.98427616230163,"RAB10"
"307","plasma membrane repair (GO:0001778)","1/45",0.0611632232325272,0.112841240723112,0.0863881834704503,0.159379268969547,-1.06682556269723,2.9809337995941,"SPRR3"
"308","negative regulation of vascular wound healing (GO:0061044)","1/55",0.0742566436497445,0.128306554553398,0.104194815320247,0.180036116621795,-1.14571014109695,2.9791076214604,"FAM129B"
"309","negative regulation of vessel branching (GO:1905554)","1/47",0.0637961117140517,0.116248196521203,0.0899765190278811,0.163953692242706,-1.08175297043274,2.97705236337229,"FAM129B"
"310","retrograde extension (GO:0003389)","1/72",0.0961123662227359,0.148694019492573,0.133702877244723,0.207469981931468,-1.26991384821539,2.97443957102115,"RAB11A"
"311","endosomal transport (GO:0016197)","1/65",0.0871738914276023,0.140100896937218,0.121667486945501,0.195841133730317,-1.21570532517952,2.96613912773057,"RAB10"
"312","neuron projection fasciculation (GO:0106030)","1/72",0.0961123662227359,0.148694019492573,0.133702877244723,0.207469981931468,-1.26465607962036,2.96212462935301,"RAB11A"
"313","endosome to pigment granule transport (GO:0043485)","1/65",0.0871738914276023,0.140100896937218,0.121667486945501,0.195841133730317,-1.21291790738064,2.95933824529027,"RAB10"
"314","adherens junction organization (GO:0034332)","1/45",0.0611632232325272,0.112841240723112,0.0863881834704503,0.159379268969547,-1.05786190615987,2.9558874680527,"CTNND1"
"315","negative regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000587)","1/14",0.019428892814469,0.0664974895236539,0.0289985448131406,0.106054748698235,-0.747942744336277,2.9476378681595,"SLC9A3R1"
"316","positive regulation by organism of inflammatory response of other organism involved in symbiotic interaction (GO:0052259)","1/38",0.0518917689879637,0.105103680826893,0.0737215602324698,0.149318620040325,-0.995648760431399,2.94572153902332,"S100A9"
"317","positive regulation of neuron death (GO:1901216)","1/48",0.0651098845207481,0.117812465872333,0.0917656011072512,0.166044400604904,-1.07630188637779,2.94011115879298,"DHCR24"
"318","positive regulation of inflammatory response to wounding (GO:0106016)","1/38",0.0518917689879637,0.105103680826893,0.0737215602324698,0.149318620040325,-0.993346583920896,2.93891033089137,"S100A9"
"319","synaptic vesicle endosomal processing (GO:0099532)","1/65",0.0871738914276023,0.140100896937218,0.121667486945501,0.195841133730317,-1.20431546846118,2.9383495812247,"RAB10"
"320","neuron projection regeneration (GO:0031102)","1/76",0.101182109356748,0.152658138752527,0.140508880285345,0.212301738825303,-1.28187736410411,2.93656738139357,"RAB11A"
"321","regulation of MAPK cascade (GO:0043408)","1/56",0.0755562582886232,0.129471402862128,0.105957010583689,0.181565407208805,-1.13350976151045,2.92771715070208,"HSPB1"
"322","negative regulation of peptidase activity (GO:0010466)","1/25",0.0344385849273094,0.0846649296906537,0.0497484392747861,0.123180944137329,-0.868885394450825,2.92690795345761,"CSTB"
"323","positive regulation of chronic inflammatory response (GO:0002678)","1/39",0.0532216472838395,0.106546237792599,0.0755413607026907,0.151228836222988,-0.997821407176578,2.92689961688874,"S100A9"
"324","negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)","1/23",0.0317261310095335,0.0816829492409631,0.0460077198326415,0.119343333400461,-0.847499228778333,2.92439322553092,"TACSTD2"
"325","negative regulation of mitotic cytokinesis (GO:1902413)","1/27",0.0371437110140957,0.0887846210152172,0.053475052920281,0.129617517031595,-0.887351521395741,2.92201378327033,"SLC9A3R1"
"326","positive regulation of alpha-beta T cell proliferation (GO:0046641)","1/40",0.0545497267268291,0.108158940923885,0.0773577231770623,0.153381692506244,-1.00408909107534,2.9205362807064,"ANXA1"
"327","regulation of glycolytic process (GO:0006110)","1/18",0.0249128113826534,0.0745224271128505,0.0365938716107733,0.111258910423835,-0.788252466940666,2.91052220058015,"PGAM1"
"328","negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001268)","1/53",0.0716521269625476,0.126905380948361,0.100660400169949,0.178175303120584,-1.10293386530269,2.90725915439263,"DHCR24"
"329","negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001271)","1/53",0.0716521269625476,0.126905380948361,0.100660400169949,0.178175303120584,-1.10019552575891,2.90004107635828,"DHCR24"
"330","positive regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090267)","1/32",0.0438745919328984,0.0964123198525473,0.0627302088970969,0.139325678559003,-0.927468239746226,2.89965515942591,"NDRG1"
"331","regulation of translational initiation (GO:0006446)","1/44",0.0598441029124328,0.112411336686693,0.0845889176589269,0.158892068560779,-1.02798092055618,2.89480700172588,"HSPB1"
"332","axon development (GO:0061564)","1/75",0.0999172502888211,0.151633950218372,0.13881221570723,0.211280357730858,-1.25556657587953,2.8920882887098,"RAB11A"
"333","positive regulation of leukotriene production involved in inflammatory response (GO:0035491)","1/38",0.0518917689879637,0.105103680826893,0.0737215602324698,0.149318620040325,-0.975671622797091,2.88661727760495,"S100A9"
"334","inner ear receptor stereocilium organization (GO:0060122)","1/75",0.0999172502888211,0.151633950218372,0.13881221570723,0.211280357730858,-1.25313571618335,2.88648901504811,"RAB11A"
"335","endosome transport via multivesicular body sorting pathway (GO:0032509)","1/73",0.0973823809638946,0.149986256395284,0.1354092200636,0.209176929501232,-1.23766366040073,2.88265478120796,"RAB10"
"336","regulation of actin cytoskeleton organization (GO:0032956)","1/56",0.0755562582886232,0.129471402862128,0.105957010583689,0.181565407208805,-1.11451448546757,2.8786546747169,"S100A9"
"337","negative regulation of neuron death (GO:1901215)","1/71",0.0948406284392501,0.148278021804568,0.131993296586574,0.206676341856436,-1.22177276489189,2.87795586707055,"DHCR24"
"338","retrograde transport, endosome to plasma membrane (GO:1990126)","1/76",0.101182109356748,0.152658138752527,0.140508880285345,0.212301738825303,-1.25624096726172,2.87783866923129,"RAB10"
"339","intralumenal vesicle formation (GO:0070676)","1/39",0.0532216472838395,0.106546237792599,0.0755413607026907,0.151228836222988,-0.979122439161205,2.87205011984771,"ANXA2"
"340","epiboly involved in wound healing (GO:0090505)","1/36",0.049226606485817,0.102720842162945,0.0700716203010003,0.146513387902092,-0.953272510216925,2.87060954725324,"SPRR3"
"341","canonical Wnt signaling pathway involved in positive regulation of wound healing (GO:0044330)","1/65",0.0871738914276023,0.140100896937218,0.121667486945501,0.195841133730317,-1.17411586542963,2.86466706759371,"ANXA1"
"342","late endosome to lysosome transport (GO:1902774)","1/79",0.104966411075486,0.15609229233208,0.145579611259805,0.216798413890501,-1.26964907702324,2.8619348699399,"RAB10"
"343","regulation of chaperone-mediated autophagy (GO:1904714)","1/56",0.0755562582886232,0.129471402862128,0.105957010583689,0.181565407208805,-1.10611831500552,2.85696839278386,"HSPB1"
"344","regulation of I-kappaB phosphorylation (GO:1903719)","1/32",0.0438745919328984,0.0964123198525473,0.0627302088970969,0.139325678559003,-0.912942178391993,2.85424059216972,"HSPB1"
"345","cholesterol biosynthetic process via lathosterol (GO:0033490)","1/34",0.0465542204190263,0.0997590437550564,0.0664078532827356,0.142597776239899,-0.930337871340426,2.85347427999398,"DHCR24"
"346","early endosome to recycling endosome transport (GO:0061502)","1/66",0.088456014873635,0.141721324139647,0.123396618876669,0.198008527964887,-1.17596818277391,2.85201666780842,"RAB10"
"347","MyD88-independent toll-like receptor signaling pathway (GO:0002756)","1/51",0.0690405450619311,0.123627965638579,0.0971125783107735,0.173895360816005,-1.06491895652332,2.84659369011125,"S100A9"
"348","negative regulation of translational initiation (GO:0045947)","1/82",0.108735346440214,0.158732134789311,0.150621570569426,0.220188312908695,-1.28151839875435,2.84348218664836,"HSPB1"
"349","positive regulation of direction of cell growth (GO:0061390)","1/61",0.0820279862271753,0.135405049035289,0.114718106064302,0.189669712103119,-1.13652987926964,2.84211435287487,"S100A9"
"350","negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377)","1/74",0.0986506748983111,0.15126436817741,0.137112330927144,0.210863688721537,-1.22527798700891,2.8379523665922,"HSPB1"
"351","negative regulation of protein desumoylation (GO:0060190)","1/18",0.0249128113826534,0.0745224271128505,0.0365938716107733,0.111258910423835,-0.768438929669259,2.83736322865295,"CSTB"
"352","intracellular signal transduction involved in positive regulation of cell growth (GO:1905427)","1/61",0.0820279862271753,0.135405049035289,0.114718106064302,0.189669712103119,-1.1344247677164,2.83685011137184,"S100A9"
"353","negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation (GO:1903912)","1/70",0.0935671653427092,0.146952983504862,0.130280472182609,0.204924450925532,-1.19674336891537,2.83517569985125,"HSPB1"
"354","activation of prostate induction by androgen receptor signaling pathway (GO:0060520)","1/46",0.0624805587273996,0.114862128388736,0.0881840485339559,0.162114547482494,-1.02113348399699,2.83150086519419,"FAM129B"
"355","positive regulation of gamma-delta T cell proliferation (GO:0046648)","1/38",0.0518917689879637,0.105103680826893,0.0737215602324698,0.149318620040325,-0.957035319433305,2.83148000188265,"ANXA1"
"356","cholesterol biosynthetic process via desmosterol (GO:0033489)","1/34",0.0465542204190263,0.0997590437550564,0.0664078532827356,0.142597776239899,-0.922965006681761,2.83086068946793,"DHCR24"
"357","renal glucose absorption (GO:0035623)","1/33",0.0452153126584114,0.0981086972776852,0.0645707689106247,0.141106578210225,-0.914099369958846,2.83034368027131,"SLC9A3R1"
"358","positive regulation of pseudohyphal growth (GO:2000222)","1/61",0.0820279862271753,0.135405049035289,0.114718106064302,0.189669712103119,-1.131712616028,2.83006784776279,"S100A9"
"359","cellular response to insulin stimulus (GO:0032869)","1/67",0.0897364017317957,0.143108129110029,0.125122477413517,0.199848401424367,-1.17220371443328,2.826041056077,"RAB10"
"360","platelet aggregation (GO:0070527)","1/36",0.049226606485817,0.102720842162945,0.0700716203010003,0.146513387902092,-0.938412170470272,2.8258602938184,"HSPB1"
"361","positive regulation of T cell homeostatic proliferation (GO:0042103)","1/37",0.0505600895068056,0.10486912352614,0.0718983155187343,0.149127768661102,-0.945183284410662,2.82098718642531,"ANXA1"
"362","positive regulation of immature T cell proliferation (GO:0033091)","1/37",0.0505600895068056,0.10486912352614,0.0718983155187343,0.149127768661102,-0.942740797576672,2.81369735790703,"ANXA1"
"363","positive regulation of activated T cell proliferation (GO:0042104)","1/55",0.0742566436497445,0.128306554553398,0.104194815320247,0.180036116621795,-1.08092250455623,2.8106449930245,"ANXA1"
"364","cellular response to hypoxia (GO:0071456)","1/58",0.0781502116426871,0.131735291612673,0.109471406814194,0.184532420281256,-1.10158482890874,2.80807468840644,"NDRG1"
"365","wound healing involved in inflammatory response (GO:0002246)","1/37",0.0505600895068056,0.10486912352614,0.0718983155187343,0.149127768661102,-0.94002247627793,2.80558427584261,"SPRR3"
"366","positive regulation of unidimensional cell growth (GO:0051512)","1/65",0.0871738914276023,0.140100896937218,0.121667486945501,0.195841133730317,-1.14981738798409,2.80538241760268,"S100A9"
"367","glycolytic process (GO:0006096)","1/45",0.0611632232325272,0.112841240723112,0.0863881834704503,0.159379268969547,-1.00362587652011,2.80434065518839,"PGAM1"
"368","deactivation of mitotic spindle assembly checkpoint (GO:1902426)","1/31",0.0425320558822509,0.0944649739015658,0.0608861669325153,0.136696708839812,-0.887378146128999,2.80189403952461,"SLC9A3R1"
"369","adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)","1/81",0.107480738313104,0.158239778313034,0.148944104625413,0.21959707733234,-1.2547382105053,2.79862284385939,"ANXA1"
"370","positive regulation of interleukin-2 secretion (GO:1900042)","1/31",0.0425320558822509,0.0944649739015658,0.0608861669325153,0.136696708839812,-0.885796526835938,2.79690008098578,"ANXA1"
"371","positive regulation of T cell proliferation (GO:0042102)","1/59",0.0794445549459372,0.132723574925999,0.111223619879066,0.185971642285676,-1.10304382809962,2.79367460598449,"ANXA1"
"372","positive regulation of chondrocyte hypertrophy (GO:1903043)","1/65",0.0871738914276023,0.140100896937218,0.121667486945501,0.195841133730317,-1.1448982222797,2.79338038917574,"S100A9"
"373","positive regulation of mitotic cell cycle, embryonic (GO:0045977)","1/25",0.0344385849273094,0.0846649296906537,0.0497484392747861,0.123180944137329,-0.828385976058297,2.79048251627045,"FAM129B"
"374","cellular response to vascular endothelial growth factor stimulus (GO:0035924)","1/40",0.0545497267268291,0.108158940923885,0.0773577231770623,0.153381692506244,-0.958970200788716,2.78930155542304,"HSPB1"
"375","positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)","1/73",0.0973823809638946,0.149986256395284,0.1354092200636,0.209176929501232,-1.19733519130741,2.78872534143351,"HSPB1"
"376","protein complex assembly (GO:0006461)","1/103",0.134692655552885,0.176464428477513,0.185122744118654,0.248735121165408,-1.3872466224925,2.78109615260123,"SLC9A3R1"
"377","regulation of actin phosphorylation (GO:0043538)","1/58",0.0781502116426871,0.131735291612673,0.109471406814194,0.184532420281256,-1.09044872929645,2.77968740616706,"HSPB1"
"378","eukaryotic translation initiation factor 2B complex assembly (GO:1905173)","1/103",0.134692655552885,0.176464428477513,0.185122744118654,0.248735121165408,-1.3858854184015,2.7783672654668,"SLC9A3R1"
"379","astral microtubule organization (GO:0030953)","1/38",0.0518917689879637,0.105103680826893,0.0737215602324698,0.149318620040325,-0.938397449573604,2.77633809153321,"RAB11A"
